quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
3,.63999999,.57999998,.70999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
3.25,.62,.56,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
3.5,.61000001,.54000002,.67000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
3.75,.60000002,.52999997,.66000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
4,.58999997,.52999997,.66000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
4.25,.58999997,.51999998,.64999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
4.75,.56999999,.5,.63,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
5,.56,.5,.63,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2017
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
.25,.93000001,.88999999,.95999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
.5,.88999999,.85000002,.93000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
.75,.85000002,.80000001,.88999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
1,.81,.75999999,.86000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
1.25,.77999997,.73000002,.83999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
1.5,.75,.69999999,.81,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
1.75,.73000002,.67000002,.79000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
2,.70999998,.64999998,.76999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
2.25,.69,.62,.75,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
2.5,.68000001,.62,.74000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
2.75,.66000003,.60000002,.73000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
3,.63999999,.57999998,.70999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
3.5,.63,.56,.69,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
3.75,.62,.55000001,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
4,.61000001,.55000001,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
4.25,.60000002,.52999997,.66000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
4.5,.58999997,.51999998,.66000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
4.75,.56999999,.49000001,.63999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
5,.56999999,.49000001,.63999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2018
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
.25,.92000002,.88999999,.95999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
.5,.88,.83999997,.92000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
.75,.82999998,.77999997,.88,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
1,.81,.75999999,.86000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
1.25,.79000002,.74000001,.83999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
1.5,.75999999,.69999999,.81,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
1.75,.75,.69,.80000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
2,.74000001,.68000001,.79000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
2.25,.70999998,.64999998,.76999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
2.5,.69,.63,.75,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
2.75,.63999999,.56999999,.69999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
3,.62,.56,.68000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
3.25,.57999998,.51999998,.64999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
3.5,.57999998,.50999999,.63999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
3.75,.56,.49000001,.63,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
4,.56,.49000001,.63,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2019
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
.25,.92000002,.88999999,.95999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
.5,.88,.83999997,.92000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
.75,.83999997,.79000002,.88,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
1,.79000002,.74000001,.83999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
1.25,.75999999,.70999998,.81999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
1.5,.73000002,.67000002,.77999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
1.75,.70999998,.64999998,.75999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
2,.69999999,.63999999,.75999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
2.25,.69,.63,.75,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
2.5,.67000002,.61000001,.73000002,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
2.75,.66000003,.58999997,.72000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
3,.63,.55000001,.70999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2020
0,1,.99000001,1,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
.25,.92000002,.88999999,.94999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
.5,.87,.82999998,.91000003,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
.75,.85000002,.80000001,.88999999,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
1,.81,.75999999,.86000001,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
1.25,.77999997,.73000002,.82999998,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
1.5,.75,.69999999,.81,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
1.75,.70999998,.63999999,.77999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
2,.70999998,.63999999,.77999997,All Persons,All IMD Quintiles,South East,All Routes,All Stages,All Ages,2021
0,.95999998,.88,1.04,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
.25,.77999997,.62,.94999999,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
.5,.56999999,.37,.75999999,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
1,.38999999,.2,.57999998,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
1.5,.34999999,.16,.52999997,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
2,.30000001,.12,.47999999,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
2.25,.25999999,.090000004,.43000001,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
3.5,.22,.059999999,.38,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
4.75,.22,.059999999,.38,All Persons,All IMD Quintiles,South West,Emergency,All Stages,All Ages,All Years
0,1,.99000001,1,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
.25,.94999999,.93000001,.97000003,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
.5,.91000003,.88999999,.94,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
.75,.88,.85000002,.91000003,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
1,.85000002,.81999999,.88,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
1.25,.82999998,.80000001,.86000001,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
1.5,.81,.76999998,.83999997,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
1.75,.79000002,.75,.82999998,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
2,.75999999,.72000003,.80000001,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
2.25,.73000002,.69,.76999998,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
2.5,.72000003,.68000001,.75999999,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
2.75,.69,.64999998,.73000002,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
3,.67000002,.63,.70999998,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
3.25,.66000003,.62,.69999999,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
3.5,.63999999,.60000002,.68000001,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
3.75,.63,.58999997,.67000002,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
4,.62,.57999998,.67000002,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
4.25,.61000001,.56999999,.66000003,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
4.5,.60000002,.56,.64999998,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
4.75,.58999997,.55000001,.63999999,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
5,.57999998,.52999997,.62,All Persons,All IMD Quintiles,South West,Non-emergency,All Stages,All Ages,All Years
.25,.99000001,.98000002,1,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
.5,.98000002,.97000003,.99000001,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
.75,.97000003,.94999999,.98000002,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
1,.95999998,.94,.97000003,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
1.25,.94,.92000002,.95999998,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
1.5,.93000001,.91000003,.95999998,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
1.75,.91000003,.88999999,.94,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
2,.88999999,.86000001,.92000002,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
2.25,.88,.85000002,.91000003,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
2.5,.86000001,.81999999,.88999999,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
2.75,.83999997,.81,.88,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
3,.81999999,.79000002,.86000001,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
3.25,.81999999,.77999997,.86000001,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
3.5,.80000001,.75999999,.83999997,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
3.75,.80000001,.75999999,.83999997,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
4,.79000002,.75,.82999998,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
4.25,.79000002,.75,.82999998,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
4.5,.76999998,.73000002,.81999999,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
4.75,.75999999,.70999998,.80000001,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
5,.74000001,.69,.79000002,All Persons,All IMD Quintiles,South West,All Routes,Early,All Ages,All Years
0,.99000001,.99000001,1,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.25,.91000003,.88,.94,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.5,.82999998,.80000001,.87,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.75,.76999998,.72000003,.81,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1,.69999999,.66000003,.75,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.25,.67000002,.62,.72000003,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.5,.63999999,.58999997,.69,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.75,.61000001,.56,.66000003,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2,.57999998,.52999997,.63,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.25,.54000002,.49000001,.58999997,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.5,.51999998,.46000001,.56999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.75,.49000001,.44,.54000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3,.47999999,.43000001,.52999997,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.25,.46000001,.40000001,.50999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.5,.43000001,.37,.47999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.75,.41,.36000001,.47,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4,.40000001,.34999999,.46000001,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.25,.38999999,.33000001,.44999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.5,.38999999,.33000001,.44999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.75,.38,.33000001,.44,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
5,.38,.31999999,.43000001,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.5,.98000002,.93000001,1.02,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
.75,.91000003,.82999998,.99000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.25,.86000001,.75999999,.95999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.5,.83999997,.73000002,.94999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.75,.79000002,.67000002,.91000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.25,.75999999,.63999999,.88999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.5,.75999999,.63999999,.88999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.75,.73000002,.60000002,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3,.73000002,.60000002,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3.5,.73000002,.60000002,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3.75,.73000002,.60000002,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
